Rk,Player,Age,Team,Lg,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Pos,Awards,Player-additional
603,Thomas Saggese,22,STL,NL,52,-3,0,0,-1,1,-3,-0.3,2,-2,-0.2,.481,.498,-0.1,0.0,-1,4/65,,saggeth01
604,Michael Stefanic,28,LAA,AL,124,-6,0,0,-1,1,-6,-0.6,4,-2,-0.2,.485,.496,-0.1,0.0,0,4/HD15,,stefami01
605,Chris Taylor,33,LAD,NL,246,-6,-1,-1,-2,-1,-9,-1.0,8,-1,-0.2,.489,.494,0.0,-0.3,1,754H/8,,tayloch03
606,Bryce Teodosio,25,LAA,AL,12,-2,0,0,-1,0,-3,-0.3,0,-2,-0.2,.447,.498,-0.1,-0.1,-1,/8DH,,teodobr01
607,Christian Vázquez,33,MIN,AL,315,-14,0,-2,-1,6,-12,-1.3,11,-1,-0.2,.486,.492,-0.1,0.5,0,2/5DH3,,vazquch01
608,Luis Vázquez,24,CHC,NL,14,-2,0,0,0,0,-2,-0.2,0,-2,-0.2,.478,.499,-0.2,0.0,-2,/65H4,,vazqulu01
609,Jacob Wilson,22,OAK,AL,103,-2,0,0,-4,2,-5,-0.5,4,-2,-0.2,.481,.497,0.2,-0.3,2,6/H,,wilsoja05
610,Nick Yorke,22,PIT,NL,42,-1,0,0,-3,0,-3,-0.3,1,-2,-0.2,.470,.498,0.1,-0.3,1,/4957,,yorkeni01
611,Austin Slater,31,3TM,2LG,212,-5,-1,0,0,-2,-9,-0.9,7,-2,-0.3,.489,.498,-0.3,-0.2,-2,9H78/D,,slateau01
611,Austin Slater,31,2TM,NL,133,-6,-1,0,-2,-1,-11,-1.1,5,-6,-0.7,.478,.496,-0.5,-0.3,-4,9H7/8D,,slateau01
611,Austin Slater,31,SFG,NL,112,-3,-1,0,-1,-1,-7,-0.7,4,-3,-0.3,.484,.496,-0.2,-0.2,-2,9H/78D,,slateau01
611,Austin Slater,31,CIN,NL,21,-3,0,0,-1,0,-4,-0.4,1,-3,-0.4,.446,.497,-0.3,-0.1,-2,/87H9D,,slateau01
611,Austin Slater,31,BAL,AL,79,0,0,0,2,-1,2,0.2,3,4,0.4,.505,.501,0.2,0.1,2,79H/8,,slateau01
612,Emmanuel Rivera,28,2TM,2LG,302,-6,-1,-1,-5,1,-12,-1.3,10,-2,-0.3,.490,.494,0.2,-0.5,3,53H/1D,,riverem01
612,Emmanuel Rivera,28,MIA,NL,229,-11,-1,-1,0,1,-12,-1.3,8,-4,-0.6,.487,.492,-0.5,0.1,-4,53H/1D,,riverem01
612,Emmanuel Rivera,28,BAL,AL,73,5,0,0,-5,0,0,0.0,2,2,0.2,.499,.500,0.7,-0.5,7,5/3HD,,riverem01
613,Josh Bell#,31,2TM,NL,603,1,-2,-2,-9,-9,-22,-2.2,21,-1,-0.3,.485,.491,0.7,-1.8,8,3D/H,,belljo02
613,Josh Bell#,31,MIA,NL,441,-4,-1,-1,-7,-6,-19,-2.0,15,-4,-0.6,.481,.488,0.2,-1.4,3,3D,,belljo02
613,Josh Bell#,31,ARI,NL,162,4,-1,-1,-2,-2,-3,-0.3,6,3,0.3,.494,.498,0.5,-0.4,5,3/DH,,belljo02
614,Jake Bauers*,28,MIL,NL,346,-7,1,1,-2,-6,-13,-1.4,12,-2,-0.3,.488,.491,-0.1,-0.9,0,3HD9/71,,bauerja01
615,Bo Bichette,26,TOR,AL,336,-13,-1,-2,-3,5,-14,-1.5,11,-2,-0.3,.482,.491,0.0,0.2,1,6,,bichebo01
616,Trenton Brooks*,28,SFG,NL,29,-3,1,0,0,-1,-3,-0.3,1,-2,-0.3,.472,.498,-0.3,-0.1,-2,/3HD,,brooktr01
617,Isaac Collins#,26,MIL,NL,19,-2,0,0,-1,0,-4,-0.4,1,-3,-0.3,.464,.498,-0.2,-0.1,-2,/H74D,,colliis01
618,Dillon Dingler,25,DET,AL,87,-7,0,0,0,2,-6,-0.6,3,-3,-0.3,.477,.496,-0.3,0.2,-3,2,,dingldi01
619,Kyle Farmer,33,MIN,AL,242,-6,-3,-1,-4,3,-10,-1.1,8,-2,-0.3,.490,.493,0.1,-0.1,2,45H6/13D,,farmeky01
620,Sam Haggerty#,30,SEA,AL,16,-3,0,0,0,0,-3,-0.3,1,-2,-0.3,.461,.498,-0.3,0.0,-2,/7H9D,,haggesa01
621,Bryce Johnson#,28,SDP,NL,73,-5,-1,0,1,-1,-5,-0.6,2,-3,-0.3,.488,.497,-0.4,0.0,-4,9H/78D,,johnsbr03
622,Pedro León,26,HOU,AL,21,-3,0,0,0,0,-4,-0.4,1,-3,-0.3,.445,.498,-0.3,0.0,-3,/9H,,leonpe01
623,Tyler Locklear,23,SEA,AL,49,-3,0,-1,-1,-1,-5,-0.5,2,-3,-0.3,.470,.497,-0.2,-0.2,-2,3/H,,locklty01
624,Danny Mendick,30,CHW,AL,141,-8,1,0,-1,1,-7,-0.8,5,-2,-0.3,.484,.495,-0.2,0.0,-1,54H/1D,,mendida01
625,Kameron Misner*,26,TBR,AL,15,-3,0,0,0,0,-3,-0.4,1,-3,-0.3,.457,.498,-0.3,0.0,-3,/7H8,,misneka01
626,Kyren Paris,22,LAA,AL,59,-5,-1,0,0,1,-5,-0.5,2,-3,-0.3,.475,.497,-0.3,0.1,-3,4/H6D,,parisky01
627,Rowdy Tellez*,29,PIT,NL,421,-5,-2,-1,-3,-5,-15,-1.6,14,-1,-0.3,.488,.490,0.0,-0.8,2,*3H/1,,tellero01
628,Bubba Thompson,26,CIN,NL,18,-3,1,0,-1,0,-3,-0.3,1,-2,-0.3,.482,.498,-0.2,-0.1,-1,8/HD,,thompbu01
629,Seby Zavala,30,SEA,AL,43,-3,0,0,-2,1,-4,-0.4,1,-3,-0.3,.475,.497,-0.1,-0.1,-1,2,,zavalse01
630,Kyle Stowers*,26,2TM,2LG,209,-8,0,0,-1,-2,-11,-1.1,7,-3,-0.4,.484,.495,-0.3,-0.3,-2,79H8/D,,stoweky01
630,Kyle Stowers*,26,BAL,AL,37,2,-1,0,0,-1,1,0.1,1,2,0.2,.503,.500,0.2,-0.1,2,/97HD,,stoweky01
630,Kyle Stowers*,26,MIA,NL,172,-9,1,0,-1,-1,-11,-1.2,6,-5,-0.6,.477,.493,-0.5,-0.2,-4,78/9H,,stoweky01
631,Tomás Nido,30,2TM,NL,140,-9,0,0,-2,3,-8,-0.9,5,-3,-0.4,.483,.498,-0.2,0.1,-1,2/H,,nidoto01
631,Tomás Nido,30,NYM,NL,90,-3,0,0,-2,2,-2,-0.2,3,1,0.1,.493,.499,0.3,0.0,3,2/H,,nidoto01
631,Tomás Nido,30,CHC,NL,50,-6,0,0,0,1,-6,-0.6,2,-4,-0.5,.463,.496,-0.5,0.1,-4,2/H,,nidoto01
632,Nick Ahmed,34,3TM,NL,228,-11,-2,-1,-1,4,-11,-1.1,8,-3,-0.4,.484,.496,-0.3,0.3,-2,6/H4,,ahmedni01
632,Nick Ahmed,34,SFG,NL,172,-6,-3,-1,0,3,-7,-0.7,6,-1,-0.2,.486,.496,-0.1,0.3,-1,6/H,,ahmedni01
632,Nick Ahmed,34,LAD,NL,49,-3,0,0,0,1,-2,-0.2,2,-1,-0.1,.487,.499,-0.1,0.1,-1,6/H,,ahmedni01
632,Nick Ahmed,34,SDP,NL,7,-1,0,0,-1,0,-2,-0.2,0,-2,-0.2,.413,.499,-0.1,-0.1,0,/46,,ahmedni01
633,J.D. Davis,31,2TM,AL,157,-4,0,0,-2,-2,-8,-0.9,5,-3,-0.4,.481,.497,-0.2,-0.4,-1,35/DH,,davisjd01
633,J.D. Davis,31,OAK,AL,135,-1,0,0,-2,-1,-5,-0.6,5,-1,-0.1,.485,.496,0.1,-0.4,1,35/DH,,davisjd01
633,J.D. Davis,31,NYY,AL,22,-2,0,0,0,0,-3,-0.3,1,-2,-0.2,.456,.498,-0.2,0.0,-2,/3DH,,davisjd01
634,Armando Alvarez,29,OAK,AL,39,-2,0,0,-3,0,-5,-0.5,1,-4,-0.4,.468,.497,-0.1,-0.3,0,/53H74,,alvarar01
635,Adael Amador#,21,COL,NL,36,-4,-1,0,-1,0,-5,-0.6,1,-4,-0.4,.445,.497,-0.3,-0.1,-3,4,,amadoad01
636,Gabriel Arias,24,CLE,AL,161,-5,-1,0,-3,1,-9,-0.9,6,-3,-0.4,.483,.494,-0.1,-0.2,0,56/4H38D79,,ariasga01
637,José Azócar,28,SDP,NL,79,-4,0,0,-1,-1,-6,-0.6,3,-3,-0.4,.490,.496,-0.2,-0.2,-2,7H8/9D,,azocajo01
638,Jihwan Bae*,24,PIT,NL,81,-6,1,1,-1,0,-6,-0.6,3,-3,-0.4,.478,.496,-0.3,-0.2,-2,89/HD4,,baeji01
639,Santiago Espinal,29,CIN,NL,391,-12,0,-1,-5,2,-16,-1.7,13,-3,-0.4,.486,.490,0.1,-0.3,2,54HD/679,,espinsa01
640,Dominic Fletcher*,26,CHW,AL,241,-17,0,0,7,-1,-11,-1.2,8,-3,-0.4,.484,.493,-1.1,0.7,-9,98/H7,,fletcdo01
641,David Hensley,28,MIA,NL,58,-3,0,0,-2,-1,-5,-0.5,2,-3,-0.4,.477,.497,-0.1,-0.3,-1,9/H37D15,,henslda01
642,Alex Jackson,28,TBR,AL,155,-12,1,0,0,3,-9,-0.9,5,-4,-0.4,.484,.494,-0.4,0.3,-4,2/H,,jacksal02
643,Grae Kessinger,26,HOU,AL,25,-4,0,0,0,0,-4,-0.4,1,-3,-0.4,.480,.497,-0.4,0.0,-3,/H546D13,,kessigr01
644,Marco Luciano,22,SFG,NL,81,-2,0,0,-5,0,-6,-0.6,3,-4,-0.4,.476,.496,0.1,-0.5,2,/46DH,,luciama01
645,Nick Madrigal,27,CHC,NL,94,-5,-1,1,-2,1,-7,-0.7,3,-4,-0.4,.485,.495,-0.2,-0.1,-2,54/HD,,madrini01
646,Luke Maile,33,CIN,NL,154,-10,-1,0,0,3,-8,-0.8,5,-3,-0.4,.485,.495,-0.4,0.3,-3,2/1HD,,mailelu01
647,Nick Martini*,34,CIN,NL,163,-3,-2,1,-1,-3,-9,-0.9,6,-3,-0.4,.483,.494,-0.3,-0.5,-2,D9/7H,,martini02
648,Matt Mervis*,26,CHC,NL,28,-4,0,0,0,-1,-5,-0.5,1,-4,-0.4,.444,.497,-0.4,-0.1,-4,/D13H,,mervima01
649,Tom Murphy,33,SFG,NL,38,-3,0,0,-3,1,-6,-0.6,1,-4,-0.4,.457,.497,-0.1,-0.2,-1,2/DH,,murphto04
650,Graham Pauley*,23,SDP,NL,32,-4,0,0,0,0,-4,-0.5,1,-3,-0.4,.466,.497,-0.4,0.0,-3,/5DH3,,paulegr01
651,Ben Rice*,25,NYY,AL,178,-5,-1,0,-1,-2,-9,-1.0,6,-3,-0.4,.480,.494,-0.3,-0.3,-2,3/H2,,ricebe01
652,Johnathan Rodríguez,24,CLE,AL,40,-2,0,0,-3,0,-5,-0.5,1,-4,-0.4,.459,.497,-0.1,-0.4,-1,9/H7D,,rodrijo10
653,Shay Whitcomb,25,HOU,AL,46,-2,0,0,-4,0,-5,-0.6,2,-4,-0.4,.472,.497,0.0,-0.4,0,5/H4,,whitcsh01
654,Patrick Wisdom,32,CHC,NL,174,-6,0,0,-1,-2,-9,-1.0,6,-3,-0.4,.487,.494,-0.3,-0.4,-2,H35D/9471,,wisdopa01
655,Nacho Alvarez Jr.,21,ATL,NL,32,-5,0,0,-1,0,-6,-0.6,1,-5,-0.5,.420,.496,-0.4,-0.1,-4,/45,,alvarna01
656,Akil Baddoo*,25,DET,AL,82,-6,1,0,-1,-1,-7,-0.8,3,-4,-0.5,.476,.495,-0.4,-0.2,-3,7/89H,,baddoak01
657,Travis Blankenhorn*,27,WSN,NL,32,-4,0,0,0,-1,-5,-0.6,1,-4,-0.5,.456,.496,-0.5,-0.1,-4,D/9H,,blanktr01
658,Daz Cameron,27,OAK,AL,186,-7,1,1,-4,-2,-10,-1.1,6,-4,-0.5,.483,.493,-0.1,-0.6,0,79H8/D,,camerda01
659,Brett Harris,26,OAK,AL,123,-4,-1,0,-4,1,-9,-0.9,4,-4,-0.5,.475,.494,-0.1,-0.3,0,5/H,,harribr02
660,Jace Jung*,23,DET,AL,94,0,-1,0,-6,0,-8,-0.8,3,-4,-0.5,.477,.495,0.2,-0.6,2,5H/D4,,jungja01
661,Ryan Kreidler,26,DET,AL,65,-7,-1,0,1,1,-7,-0.7,2,-5,-0.5,.479,.495,-0.6,0.2,-6,6/5H78D,,kreidry01
662,Justyn-Henry Malloy,24,DET,AL,230,-5,-1,0,-2,-5,-12,-1.3,8,-4,-0.5,.482,.492,-0.3,-0.7,-2,D7H/9,,malloju02
663,Curtis Mead,23,TBR,AL,132,-6,1,0,-4,1,-9,-0.9,5,-4,-0.5,.476,.494,-0.1,-0.3,0,45/DH3,,meadcu01
664,Owen Miller,27,MIL,NL,27,-3,0,0,-1,0,-5,-0.5,1,-4,-0.5,.462,.497,-0.4,-0.2,-3,/3H415D,,milleow01
665,James Outman*,27,LAD,NL,156,-9,0,0,-1,1,-9,-1.0,5,-4,-0.5,.482,.494,-0.4,0.0,-3,8H/79,,outmaja01
666,Chuckie Robinson,29,CHW,AL,76,-9,0,0,0,2,-7,-0.7,3,-4,-0.5,.472,.496,-0.5,0.2,-4,2/H,,robinch04
667,Victor Scott II*,23,STL,NL,155,-11,0,2,-1,1,-9,-1.0,5,-4,-0.5,.482,.494,-0.4,0.0,-3,8/9H7,,scottvi01
668,Lenyn Sosa,24,CHW,AL,369,-9,0,-1,-9,3,-16,-1.7,13,-4,-0.5,.483,.489,0.5,-0.7,5,54/H3D,,sosale01
669,Cole Tucker#,27,LAA,AL,57,-3,0,0,-3,-1,-7,-0.7,2,-5,-0.5,.471,.496,-0.2,-0.4,-2,/5D7H1,,tuckeco01
670,Enmanuel Valdéz*,25,BOS,AL,223,-7,-2,0,-5,2,-12,-1.3,8,-4,-0.5,.483,.492,0.0,-0.4,1,4H/D57,,valdeen01
671,Ildemaro Vargas#,32,WSN,NL,303,-10,-3,0,-3,2,-14,-1.5,10,-4,-0.5,.485,.491,-0.2,-0.1,0,547H/613D,,vargail01
672,Nelson Velázquez,25,KCR,AL,230,-6,0,-1,-1,-4,-11,-1.2,8,-4,-0.5,.481,.492,-0.4,-0.6,-3,D97/H,,velazne01
673,Daniel Vogelbach*,31,TOR,AL,79,-3,-1,0,0,-2,-7,-0.7,3,-4,-0.5,.477,.496,-0.5,-0.2,-4,DH,,vogelda01
674,Christopher Morel,25,2TM,2LG,611,-14,-2,-2,-6,-1,-24,-2.6,21,-4,-0.6,.483,.492,0.1,-0.8,2,5D47/H,,morelch01
674,Christopher Morel,25,CHC,NL,421,-4,-1,-1,-4,0,-11,-1.1,14,4,0.3,.489,.493,0.7,-0.5,8,5D/H,,morelch01
674,Christopher Morel,25,TBR,AL,190,-10,-1,0,-2,-1,-14,-1.5,6,-7,-0.8,.470,.491,-0.6,-0.3,-5,4D7/H,,morelch01
675,Ty France,29,2TM,2LG,535,-4,-1,-3,-8,-7,-23,-2.4,18,-5,-0.6,.483,.492,0.2,-1.6,3,*3/DH4,,francty01
675,Ty France,29,SEA,AL,340,0,-1,-2,-6,-4,-13,-1.4,12,-1,-0.2,.484,.492,0.4,-1.1,5,3/H4D,,francty01
675,Ty France,29,CIN,NL,195,-4,0,-1,-2,-3,-10,-1.0,7,-3,-0.4,.480,.494,-0.2,-0.5,-1,3/DH,,francty01
676,Aledmys Díaz,33,2TM,AL,34,-6,0,0,-1,0,-6,-0.7,1,-5,-0.6,.451,.497,-0.5,-0.1,-4,/634H57,,diazal02
676,Aledmys Díaz,33,OAK,AL,30,-5,0,0,-1,0,-5,-0.6,1,-4,-0.5,.452,.496,-0.4,-0.1,-3,/63457H,,diazal02
676,Aledmys Díaz,33,HOU,AL,4,-1,0,0,0,0,-1,-0.1,0,-1,-0.1,.442,.499,-0.1,0.0,-1,/34H,,diazal02
677,Sean Bouchard,28,COL,NL,108,-4,1,0,-5,-1,-9,-0.9,4,-5,-0.6,.470,.494,-0.1,-0.6,0,97/DH,,bouchse01
678,Seth Brown*,31,OAK,AL,400,-5,-1,-1,-6,-6,-18,-1.9,14,-4,-0.6,.485,.488,0.1,-1.2,2,739H/D8,,brownse01
679,Henry Davis,24,PIT,NL,122,-9,-1,0,-2,2,-10,-1.0,4,-5,-0.6,.473,.494,-0.4,0.0,-3,2/HD,,davishe01
680,Thairo Estrada,28,SFG,NL,381,-14,-1,2,-7,3,-17,-1.8,13,-4,-0.6,.481,.489,0.2,-0.4,3,4/DH,,estrath01
681,José Fermín,25,STL,NL,79,-7,1,0,-1,-1,-8,-0.9,3,-5,-0.6,.481,.495,-0.5,-0.2,-4,HD54/7,,fermijo01
682,Wilmer Flores,32,SFG,NL,242,-7,0,0,-2,-3,-13,-1.4,8,-5,-0.6,.481,.492,-0.4,-0.6,-3,3H/D5,,florewi01
683,Austin Hedges,31,CLE,AL,146,-14,1,0,0,3,-10,-1.1,5,-5,-0.6,.483,.493,-0.6,0.3,-5,2/1,,hedgeau01
684,Keston Hiura,27,LAA,AL,27,-4,-1,0,-1,0,-6,-0.7,1,-5,-0.6,.433,.496,-0.5,-0.1,-4,/4DH,,hiurake01
685,Alex Kirilloff*,26,MIN,AL,178,-4,0,0,-4,-3,-11,-1.2,6,-5,-0.6,.480,.493,-0.1,-0.7,-1,7D3/H9,,kirilal01
686,Joey Meneses,32,WSN,NL,313,-9,0,-1,0,-5,-15,-1.6,11,-4,-0.6,.479,.490,-0.6,-0.5,-4,3D/H,,menesjo01
687,Ryan Noda*,28,OAK,AL,111,-8,-1,0,1,-1,-9,-0.9,4,-5,-0.6,.474,.494,-0.7,-0.1,-6,3/H9D,,nodary01
688,Jace Peterson*,34,ARI,NL,26,-4,1,0,-3,0,-7,-0.7,1,-6,-0.6,.450,.496,-0.3,-0.3,-3,/H64D5,,peterja01
689,Ali Sánchez,27,MIA,NL,96,-10,0,0,0,2,-8,-0.9,3,-5,-0.6,.472,.495,-0.6,0.2,-5,2/H,,sanchal04
690,Braden Shewmake*,26,CHW,AL,67,-9,1,1,-1,1,-8,-0.8,2,-5,-0.6,.472,.495,-0.5,0.0,-4,6/54HD,,shewmbr01
691,Pablo Reyes,30,2TM,2LG,64,-6,-1,0,-2,0,-8,-0.9,2,-6,-0.7,.461,.495,-0.4,-0.2,-4,5/4H361D,,reyespa01
691,Pablo Reyes,30,BOS,AL,64,-6,-1,0,-2,1,-8,-0.9,2,-6,-0.7,.460,.495,-0.4,-0.2,-4,5/436H1,,reyespa01
691,Pablo Reyes,30,NYM,NL,0,0,0,0,0,0,0,0.0,0,0,0.0,.503,.500,0.0,0.0,0,/DH,,reyespa01
692,Luis Campusano,25,SDP,NL,299,-7,0,-2,-12,5,-16,-1.6,10,-6,-0.7,.482,.490,0.6,-0.7,7,2H/3,,campulu01
693,Jeimer Candelario#,30,CIN,NL,463,-7,-2,1,-10,-3,-21,-2.2,16,-5,-0.7,.480,.486,0.4,-1.3,5,53D/H,,candeje01
694,Bobby Dalbec,29,BOS,AL,93,-10,0,0,1,-1,-10,-1.0,3,-6,-0.7,.472,.494,-0.8,0.0,-7,35/H9D,,dalbebo01
695,Mike Ford*,31,CIN,NL,62,-7,0,0,1,-1,-8,-0.9,2,-6,-0.7,.450,.495,-0.8,0.0,-7,D/3H,,fordmi01
696,Justin Foscue,25,TEX,AL,44,-8,0,0,1,-1,-7,-0.8,2,-6,-0.7,.445,.495,-0.8,0.0,-7,D/4H3,,foscuju01
697,Yan Gomes,36,CHC,NL,96,-10,0,0,-2,2,-9,-1.0,3,-6,-0.7,.471,.494,-0.5,0.0,-4,2,,gomesya01
698,Aaron Hicks#,34,LAA,AL,63,-6,1,0,-2,-1,-8,-0.9,2,-6,-0.7,.451,.495,-0.5,-0.3,-4,/9DH781,,hicksaa01
699,Coby Mayo,22,BAL,AL,46,-6,0,0,-2,0,-8,-0.8,2,-6,-0.7,.450,.495,-0.5,-0.2,-4,5/H3,,mayoco01
700,Chas McCormick,29,HOU,AL,267,-9,-1,1,-2,-3,-15,-1.5,9,-5,-0.7,.484,.490,-0.4,-0.6,-3,798/H,,mccorch01
701,MJ Melendez*,25,KCR,AL,451,-7,-4,2,-7,-5,-21,-2.2,15,-6,-0.7,.484,.486,0.0,-1.2,2,*7H/D93,,melenmj01
702,Edward Olivares,28,PIT,NL,196,-5,1,0,-6,-2,-13,-1.3,7,-6,-0.7,.476,.492,0.0,-0.9,0,9/DH7,,olivaed02
703,Ryan Vilade,25,DET,AL,49,-4,0,0,-4,-1,-9,-0.9,2,-7,-0.7,.447,.494,-0.3,-0.5,-3,7/98H3,,viladry01
704,Tyler Wade*,29,SDP,NL,156,-10,2,1,-5,1,-11,-1.2,5,-6,-0.7,.487,.493,-0.1,-0.5,-1,H5467/9D8,,wadety01
705,Miguel Vargas,24,2TM,2LG,237,-13,1,0,-2,0,-15,-1.6,8,-7,-0.8,.478,.494,-0.6,-0.2,-5,57/HD3,,vargami01
705,Miguel Vargas,24,LAD,NL,80,0,0,0,0,-1,0,0.0,3,3,0.2,.499,.500,0.2,-0.1,3,7/H3,,vargami01
705,Miguel Vargas,24,CHW,AL,157,-14,0,0,-2,1,-15,-1.6,5,-9,-1.0,.463,.490,-0.8,-0.2,-7,5/D7H,,vargami01
706,Garrett Cooper,33,2TM,2LG,116,-6,-1,0,-2,-2,-11,-1.2,4,-7,-0.8,.467,.495,-0.6,-0.4,-5,3D/H7,,coopega03
706,Garrett Cooper,33,CHC,NL,41,1,-1,0,0,-1,-1,-0.1,1,1,0.1,.495,.500,0.1,-0.1,1,/D3H7,,coopega03
706,Garrett Cooper,33,BOS,AL,75,-7,0,0,-2,-1,-10,-1.1,3,-8,-0.9,.454,.493,-0.7,-0.4,-6,3/DH,,coopega03
707,Eloy Jiménez,27,2TM,AL,349,-9,-1,-1,0,-8,-18,-2.0,12,-6,-0.8,.480,.493,-0.8,-0.8,-6,DH/9,,jimenel02
707,Eloy Jiménez,27,CHW,AL,249,-6,0,-1,0,-5,-13,-1.4,9,-4,-0.6,.479,.491,-0.6,-0.6,-4,D/H9,,jimenel02
707,Eloy Jiménez,27,BAL,AL,100,-2,-1,0,0,-2,-6,-0.6,3,-2,-0.3,.482,.496,-0.3,-0.2,-2,D/H,,jimenel02
708,Niko Goodrum#,32,2TM,AL,33,-4,-1,0,-5,0,-9,-0.9,1,-8,-0.8,.429,.497,-0.3,-0.5,-3,/7H3546,,goodrni01
708,Niko Goodrum#,32,TBR,AL,18,-2,-1,0,-2,0,-4,-0.4,1,-4,-0.4,.452,.497,-0.2,-0.2,-1,/7H346,,goodrni01
708,Niko Goodrum#,32,LAA,AL,15,-2,0,0,-3,0,-5,-0.5,1,-4,-0.5,.378,.497,-0.2,-0.3,-1,/53,,goodrni01
709,Andrew Benintendi*,29,CHW,AL,522,-5,-2,0,-13,-4,-24,-2.6,18,-7,-0.8,.481,.484,0.5,-1.8,7,*7H/D8,,beninan01
710,Kris Bryant,32,COL,NL,155,-5,-1,-1,-3,-2,-12,-1.3,5,-7,-0.8,.465,.492,-0.5,-0.5,-4,D93,,bryankr01
711,Jake Cave*,31,COL,NL,346,-10,2,1,-6,-4,-18,-1.9,12,-6,-0.8,.485,.488,-0.1,-1.1,0,*97H/8D,,caveja01
712,Darell Hernaiz,22,OAK,AL,135,-7,0,-1,-5,2,-12,-1.2,5,-7,-0.8,.474,.492,-0.3,-0.3,-2,56/H4,,hernada04
713,Nolan Jones*,26,COL,NL,297,-10,0,0,-4,-3,-17,-1.8,10,-7,-0.8,.478,.489,-0.4,-0.7,-3,7/DH,,jonesno01
714,Andrew Knizner,29,TEX,AL,93,-9,0,0,-3,2,-11,-1.1,3,-8,-0.8,.468,.493,-0.5,-0.1,-4,2/1D,,kniznan01
715,DJ Stewart*,30,NYM,NL,194,-3,-2,-1,-5,-4,-14,-1.4,7,-7,-0.8,.481,.491,-0.3,-0.9,-2,9HD7/3,,stewadj01
716,Alan Trejo,28,COL,NL,67,-10,0,0,0,1,-9,-1.0,2,-7,-0.8,.465,.494,-0.8,0.1,-7,4/5H6D,,trejoal01
717,Jordan Walker,22,STL,NL,178,-7,0,0,-4,-1,-13,-1.4,6,-7,-0.8,.472,.491,-0.4,-0.6,-3,9/HD,,walkejo02
718,Jordan Beck,23,COL,NL,184,-14,1,0,1,-2,-14,-1.5,6,-7,-0.9,.474,.491,-1.0,-0.1,-8,79/8H,,beckjo01
719,Hunter Goodman,24,COL,NL,224,-11,-1,0,-3,-1,-15,-1.6,8,-8,-0.9,.477,.490,-0.6,-0.4,-5,92DH/73,,goodmhu01
720,Manuel Margot,29,MIN,AL,343,-11,1,-2,-3,-4,-19,-2.0,12,-7,-0.9,.485,.488,-0.5,-0.8,-4,*79H8/D,,margoma01
721,Omar Narváez*,32,NYM,NL,69,-8,0,0,-4,1,-11,-1.2,2,-9,-0.9,.459,.493,-0.5,-0.3,-5,2,,narvaom01
722,Christian Encarnacion-Strand,24,CIN,NL,123,-11,0,0,-1,-1,-13,-1.4,4,-9,-1.0,.451,.491,-0.9,-0.3,-8,3,,encarch01
723,Austin Martin,25,MIN,AL,257,-4,0,0,-13,-1,-18,-1.8,9,-9,-1.0,.480,.489,0.4,-1.4,4,78H4/D,,martiau01
724,Gavin Sheets*,28,CHW,AL,501,-7,-3,-1,-7,-7,-25,-2.7,17,-8,-1.0,.481,.483,-0.3,-1.5,-1,93DH,,sheetga01
725,Bryan De La Cruz,27,2TM,NL,622,-15,-2,2,-7,-8,-30,-3.1,21,-9,-1.1,.479,.491,-0.4,-1.5,-2,7D9/H,,delacbr01
725,Bryan De La Cruz,27,MIA,NL,454,-4,-1,1,-3,-6,-13,-1.4,15,2,0.1,.487,.491,0.4,-1.0,5,7D/9H,,delacbr01
725,Bryan De La Cruz,27,PIT,NL,168,-11,-1,1,-4,-1,-16,-1.7,6,-11,-1.2,.461,.489,-0.8,-0.6,-7,9/7H,,delacbr01
726,Corey Julks,28,CHW,AL,189,-8,-2,-1,-4,-2,-17,-1.8,6,-10,-1.1,.473,.489,-0.7,-0.7,-6,97H/D8,,julksco01
727,Dylan Carlson#,25,2TM,2LG,265,-12,1,0,-6,-2,-20,-2.0,9,-10,-1.2,.479,.493,-0.6,-0.9,-4,798H/D,,carlsdy01
727,Dylan Carlson#,25,STL,NL,138,-9,0,0,-3,-1,-13,-1.4,5,-8,-0.9,.477,.492,-0.6,-0.4,-5,98H/7D,,carlsdy01
727,Dylan Carlson#,25,TBR,AL,127,-3,1,1,-3,-1,-7,-0.7,4,-2,-0.3,.482,.496,0.1,-0.4,1,7/H9D,,carlsdy01
728,Javier Báez,31,DET,AL,289,-20,1,-1,-4,5,-20,-2.1,10,-10,-1.2,.473,.487,-0.8,0.1,-6,6/H,,baezja01
729,Tim Anderson,31,MIA,NL,241,-22,-1,0,0,4,-20,-2.1,8,-12,-1.3,.468,.487,-1.3,0.4,-12,6/H,,anderti01
730,Will Benson*,26,CIN,NL,388,-13,-3,0,-6,-3,-25,-2.6,13,-12,-1.3,.480,.484,-0.7,-1.0,-6,*798H/D,,bensowi01
731,Martín Maldonado,37,CHW,AL,147,-16,-1,-1,-3,3,-17,-1.8,5,-12,-1.3,.462,.489,-1.0,0.0,-9,2,,maldoma01
732,Nick Senzel,29,2TM,2LG,267,-8,-3,0,-11,0,-22,-2.3,9,-13,-1.4,.469,.492,-0.3,-1.2,-2,5D/H9,,senzeni01
732,Nick Senzel,29,WSN,NL,235,-3,-3,0,-8,0,-14,-1.4,8,-6,-0.7,.478,.491,0.2,-0.8,2,5D/H,,senzeni01
